transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude
2025-05-05 00:00:00,subway,382,Fordham Rd (4),Bronx,omny,OMNY - Fair Fare,2.0,1.0,40.862804,-73.90103
2025-05-05 00:00:00,subway,387,170 St (4),Bronx,omny,OMNY - Other,1.0,0.0,40.840076,-73.91779
2025-05-05 00:00:00,subway,423,"Allerton Av (2,5)",Bronx,omny,OMNY - Other,1.0,0.0,40.865463,-73.867355
2025-05-05 00:00:00,subway,457,52 St (7),Queens,omny,OMNY - Full Fare,7.0,0.0,40.74415,-73.91255
2025-05-05 00:00:00,subway,48,Avenue H (Q),Brooklyn,omny,OMNY - Full Fare,1.0,0.0,40.62927,-73.96164
2025-05-05 00:00:00,subway,629,"Metropolitan Av/Lorimer St (G,L)",Brooklyn,omny,OMNY - Full Fare,106.0,0.0,40.71343,-73.95084
2025-05-05 00:00:00,subway,111,Seneca Av (M),Queens,omny,OMNY - Students,1.0,0.0,40.702763,-73.90774
2025-05-05 00:00:00,subway,177,Clinton-Washington Avs (C),Brooklyn,omny,OMNY - Other,1.0,0.0,40.68326,-73.965836
2025-05-05 00:00:00,subway,182,Ralph Av (C),Brooklyn,omny,OMNY - Other,1.0,0.0,40.67882,-73.920784
2025-05-05 00:00:00,subway,196,Aqueduct Racetrack (A),Queens,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.672096,-73.83592
2025-05-05 00:00:00,subway,216,"174-175 Sts (B,D)",Bronx,omny,OMNY - Full Fare,2.0,0.0,40.8459,-73.91013
2025-05-05 00:00:00,subway,221,21 St-Queensbridge (M),Queens,metrocard,Metrocard - Other,3.0,0.0,40.754204,-73.94283
2025-05-05 00:00:00,subway,232,2 Av (F),Manhattan,metrocard,Metrocard - Unlimited 7-Day,7.0,0.0,40.7234,-73.98994
2025-05-05 00:00:00,subway,262,"67 Av (M,R)",Queens,metrocard,Metrocard - Full Fare,1.0,0.0,40.726524,-73.85272
2025-05-05 00:00:00,subway,316,50 St (1),Manhattan,omny,OMNY - Full Fare,136.0,0.0,40.761726,-73.98385
2025-05-05 00:00:00,subway,318,"34 St-Penn Station (1,2,3)",Manhattan,metrocard,Metrocard - Other,32.0,0.0,40.750374,-73.99106
2025-05-05 00:00:00,subway,386,Mt Eden Av (4),Bronx,omny,OMNY - Full Fare,8.0,0.0,40.844433,-73.91469
2025-05-05 00:00:00,subway,437,145 St (3),Manhattan,omny,OMNY - Students,1.0,0.0,40.82042,-73.93625
2025-05-05 00:00:00,subway,476,86 St (Q),Manhattan,omny,OMNY - Fair Fare,1.0,1.0,40.77789,-73.95179
2025-05-05 00:00:00,subway,76,Bay Pkwy (N),Brooklyn,metrocard,Metrocard - Full Fare,1.0,0.0,40.611816,-73.98185
2025-05-05 00:00:00,subway,164,"34 St-Penn Station (A,C,E)",Manhattan,omny,OMNY - Full Fare,211.0,0.0,40.75229,-73.99339
2025-05-05 00:00:00,subway,195,Ozone Park-Lefferts Blvd (A),Queens,omny,OMNY - Fair Fare,1.0,1.0,40.68595,-73.8258
2025-05-05 00:00:00,subway,26,"DeKalb Av (B,Q,R)",Brooklyn,omny,OMNY - Other,2.0,0.0,40.690636,-73.98183
2025-05-05 00:00:00,subway,324,Houston St (1),Manhattan,omny,OMNY - Seniors & Disability,2.0,0.0,40.728252,-74.00536
2025-05-05 00:00:00,subway,379,Mosholu Pkwy (4),Bronx,metrocard,Metrocard - Fair Fare,2.0,0.0,40.87975,-73.88466
2025-05-05 00:00:00,subway,450,103 St-Corona Plaza (7),Queens,omny,OMNY - Full Fare,17.0,1.0,40.749866,-73.8627
2025-05-05 00:00:00,subway,461,"Queensboro Plaza (7,N,W)",Queens,omny,OMNY - Seniors & Disability,2.0,1.0,40.750584,-73.9402
2025-05-05 00:00:00,subway,477,72 St (Q),Manhattan,omny,OMNY - Other,1.0,0.0,40.7688,-73.95843
2025-05-05 00:00:00,subway,624,"Chambers St/WTC/Park Place/Cortlandt St (2,3,A,C,E,R,W)",Manhattan,metrocard,Metrocard - Fair Fare,1.0,0.0,40.712605,-74.00955
2025-05-05 00:00:00,subway,66,18 Av (D),Brooklyn,omny,OMNY - Full Fare,5.0,1.0,40.607952,-74.00174
2025-05-05 00:00:00,subway,75,20 Av (N),Brooklyn,metrocard,Metrocard - Full Fare,1.0,0.0,40.61741,-73.98502
2025-05-05 00:00:00,subway,145,190 St (A),Manhattan,omny,OMNY - Fair Fare,1.0,0.0,40.85902,-73.93418
2025-05-05 00:00:00,subway,215,"Tremont Av (B,D)",Bronx,omny,OMNY - Full Fare,7.0,1.0,40.85041,-73.90523
2025-05-05 00:00:00,subway,222,Roosevelt Island (M),Manhattan,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0,40.759144,-73.95326
2025-05-05 00:00:00,subway,250,Kings Hwy (F),Brooklyn,omny,OMNY - Students,1.0,0.0,40.603218,-73.97236
2025-05-05 00:00:00,subway,300,191 St (1),Manhattan,omny,OMNY - Students,1.0,0.0,40.855225,-73.92941
2025-05-05 00:00:00,subway,320,23 St (1),Manhattan,omny,OMNY - Full Fare,39.0,1.0,40.74408,-73.99566
2025-05-05 00:00:00,subway,321,18 St (1),Manhattan,omny,OMNY - Seniors & Disability,1.0,0.0,40.74104,-73.99787
2025-05-05 00:00:00,subway,339,"Bergen St (2,3)",Brooklyn,omny,OMNY - Students,2.0,0.0,40.68083,-73.9751
2025-05-05 00:00:00,subway,382,Fordham Rd (4),Bronx,omny,OMNY - Full Fare,14.0,1.0,40.862804,-73.90103
2025-05-05 00:00:00,subway,386,Mt Eden Av (4),Bronx,metrocard,Metrocard - Full Fare,3.0,0.0,40.844433,-73.91469
2025-05-05 00:00:00,subway,393,116 St (6),Manhattan,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.79863,-73.94162
2025-05-05 00:00:00,subway,396,96 St (6),Manhattan,metrocard,Metrocard - Other,5.0,0.0,40.78567,-73.95107
2025-05-05 00:00:00,subway,414,"Bowling Green (4,5)",Manhattan,metrocard,Metrocard - Other,13.0,0.0,40.70482,-74.01407
2025-05-05 00:00:00,subway,434,"3 Av-149 St (2,5)",Bronx,omny,OMNY - Fair Fare,2.0,1.0,40.81611,-73.917755
2025-05-05 00:00:00,subway,57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,metrocard,Metrocard - Fair Fare,1.0,0.0,40.576126,-73.97594
2025-05-05 00:00:00,subway,612,"Lexington Av/51-53 Sts (6,E,F)",Manhattan,metrocard,Metrocard - Other,1.0,0.0,40.757328,-73.97049
2025-05-05 00:00:00,subway,62,55 St (D),Brooklyn,metrocard,Metrocard - Other,1.0,0.0,40.631435,-73.995476
2025-05-05 00:00:00,subway,621,"Broadway Junction (A,C,J,Z,L)",Brooklyn,metrocard,Metrocard - Full Fare,8.0,1.0,40.678898,-73.90436
2025-05-05 00:00:00,subway,630,"Myrtle-Wyckoff Avs (M,L)",Brooklyn,metrocard,Metrocard - Full Fare,3.0,2.0,40.699623,-73.91199
2025-05-05 00:00:00,subway,636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,omny,OMNY - Seniors & Disability,1.0,0.0,40.69226,-73.98664
2025-05-05 00:00:00,subway,83,"Woodhaven Blvd (J,Z)",Queens,omny,OMNY - Full Fare,5.0,1.0,40.69388,-73.85158
2025-05-05 00:00:00,subway,125,Morgan Av (L),Brooklyn,metrocard,Metrocard - Other,1.0,0.0,40.706154,-73.93314
2025-05-05 00:00:00,subway,169,"Canal St (A,C,E)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,8.0,0.0,40.720825,-74.005226
2025-05-05 00:00:00,subway,212,"Kingsbridge Rd (B,D)",Bronx,metrocard,Metrocard - Fair Fare,1.0,0.0,40.866978,-73.89351
2025-05-05 00:00:00,subway,3,"30 Av (N,W)",Queens,omny,OMNY - Fair Fare,1.0,0.0,40.76678,-73.92148
2025-05-05 00:00:00,subway,313,"72 St (1,2,3)",Manhattan,metrocard,Metrocard - Seniors & Disability,2.0,0.0,40.778454,-73.98197
2025-05-05 00:00:00,subway,350,Pennsylvania Av (3),Brooklyn,omny,OMNY - Full Fare,2.0,0.0,40.664635,-73.8949
2025-05-05 00:00:00,subway,433,"Jackson Av (2,5)",Bronx,omny,OMNY - Full Fare,2.0,0.0,40.81649,-73.90781
2025-05-05 00:00:00,subway,613,"Lexington Av/59 St (4,5,6,N,R,W)",Manhattan,metrocard,Metrocard - Seniors & Disability,1.0,1.0,40.762592,-73.96761
2025-05-05 00:00:00,subway,619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,15.0,0.0,40.725605,-73.99543
2025-05-05 00:00:00,subway,635,"Whitehall St-South Ferry (1,R,W)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0,40.702576,-74.01333
2025-05-05 00:00:00,subway,636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,metrocard,Metrocard - Other,7.0,0.0,40.69226,-73.98664
2025-05-05 00:00:00,subway,636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,metrocard,Metrocard - Seniors & Disability,2.0,1.0,40.69226,-73.98664
2025-05-05 00:00:00,subway,67,20 Av (D),Brooklyn,metrocard,Metrocard - Full Fare,2.0,0.0,40.604557,-73.99817
2025-05-05 00:00:00,subway,120,Bedford Av (L),Brooklyn,omny,OMNY - Students,5.0,0.0,40.717304,-73.95687
2025-05-05 00:00:00,subway,155,"Cathedral Pkwy (110 St) (C,B)",Manhattan,metrocard,Metrocard - Full Fare,1.0,0.0,40.800602,-73.95816
2025-05-05 00:00:00,subway,196,Aqueduct Racetrack (A),Queens,metrocard,Metrocard - Full Fare,1.0,0.0,40.672096,-73.83592
2025-05-05 00:00:00,subway,228,"23 St (F,M)",Manhattan,metrocard,Metrocard - Full Fare,2.0,0.0,40.742878,-73.99282
2025-05-05 00:00:00,subway,357,"Beverly Rd (2,5)",Brooklyn,omny,OMNY - Full Fare,4.0,0.0,40.6451,-73.94896
2025-05-05 00:00:00,subway,477,72 St (Q),Manhattan,omny,OMNY - Students,2.0,0.0,40.7688,-73.95843
2025-05-05 00:00:00,subway,612,"Lexington Av/51-53 Sts (6,E,F)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,8.0,0.0,40.757328,-73.97049
2025-05-05 00:00:00,subway,111,Seneca Av (M),Queens,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.702763,-73.90774
2025-05-05 00:00:00,subway,119,1 Av (L),Manhattan,metrocard,Metrocard - Full Fare,3.0,0.0,40.730953,-73.98163
2025-05-05 00:00:00,subway,149,163 St-Amsterdam Av (C),Manhattan,metrocard,Metrocard - Other,1.0,0.0,40.836014,-73.939896
2025-05-05 00:00:00,subway,158,"86 St (C,B)",Manhattan,metrocard,Metrocard - Full Fare,2.0,0.0,40.78587,-73.96892
2025-05-05 00:00:00,subway,173,"High St (A,C)",Brooklyn,metrocard,Metrocard - Full Fare,1.0,0.0,40.699337,-73.99053
2025-05-05 00:00:00,subway,214,"182-183 Sts (B,D)",Bronx,metrocard,Metrocard - Fair Fare,1.0,0.0,40.856094,-73.90074
2025-05-05 00:00:00,subway,313,"72 St (1,2,3)",Manhattan,omny,OMNY - Fair Fare,3.0,0.0,40.778454,-73.98197
2025-05-05 00:00:00,subway,32,"36 St (D,N,R)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,6.0,0.0,40.655144,-74.00355
2025-05-05 00:00:00,subway,39,Bay Ridge-95 St (R),Brooklyn,metrocard,Metrocard - Other,7.0,0.0,40.616623,-74.030876
2025-05-05 00:00:00,subway,403,33 St (6),Manhattan,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0,40.746082,-73.98208
2025-05-05 00:00:00,subway,425,"Bronx Park East (2,5)",Bronx,metrocard,Metrocard - Fair Fare,1.0,0.0,40.848827,-73.868454
2025-05-05 00:00:00,subway,432,"Prospect Av (2,5)",Bronx,omny,OMNY - Full Fare,6.0,0.0,40.819584,-73.90177
2025-05-05 00:00:00,subway,61,50 St (D),Brooklyn,metrocard,Metrocard - Fair Fare,1.0,0.0,40.63626,-73.99479
2025-05-05 00:00:00,subway,622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",Manhattan,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.713154,-74.00377
2025-05-05 00:00:00,subway,95,"Gates Av (J,Z)",Brooklyn,omny,OMNY - Seniors & Disability,1.0,0.0,40.68963,-73.92227
2025-05-05 00:00:00,subway,98,"Flushing Av (M,J)",Brooklyn,omny,OMNY - Students,2.0,0.0,40.70026,-73.941124
2025-05-05 00:00:00,subway,179,"Nostrand Av (A,C)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0,40.68044,-73.950424
2025-05-05 00:00:00,subway,26,"DeKalb Av (B,Q,R)",Brooklyn,omny,OMNY - Seniors & Disability,4.0,0.0,40.690636,-73.98183
2025-05-05 00:00:00,subway,354,"Sterling St (2,5)",Brooklyn,omny,OMNY - Full Fare,5.0,1.0,40.662743,-73.95085
2025-05-05 00:00:00,subway,378,Woodlawn (4),Bronx,metrocard,Metrocard - Other,5.0,1.0,40.886036,-73.87875
2025-05-05 00:00:00,subway,403,33 St (6),Manhattan,metrocard,Metrocard - Other,3.0,0.0,40.746082,-73.98208
2025-05-05 00:00:00,subway,416,Wakefield-241 St (2),Bronx,omny,OMNY - Full Fare,5.0,0.0,40.903126,-73.85062
2025-05-05 00:00:00,subway,437,145 St (3),Manhattan,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.82042,-73.93625
2025-05-05 00:00:00,subway,464,Vernon Blvd-Jackson Av (7),Queens,omny,OMNY - Seniors & Disability,1.0,0.0,40.742626,-73.95358
2025-05-05 00:00:00,subway,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,metrocard,Metrocard - Fair Fare,15.0,0.0,40.74964,-73.987885
2025-05-05 00:00:00,subway,608,"4 Av-9 St (F,G,R)",Brooklyn,omny,OMNY - Full Fare,21.0,2.0,40.67056,-73.989044
2025-05-05 00:00:00,subway,635,"Whitehall St-South Ferry (1,R,W)",Manhattan,omny,OMNY - Fair Fare,1.0,1.0,40.702576,-74.01333
2025-05-05 00:00:00,subway,129,Halsey St (L),Queens,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.695602,-73.90408
2025-05-05 00:00:00,subway,292,Fulton St (G),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,3.0,0.0,40.68712,-73.97537
2025-05-05 00:00:00,subway,293,Van Cortlandt Park-242 St (1),Bronx,omny,OMNY - Fair Fare,1.0,0.0,40.889248,-73.89858
2025-05-05 00:00:00,subway,296,Marble Hill-225 St (1),Manhattan,omny,OMNY - Full Fare,3.0,1.0,40.87456,-73.90983
2025-05-05 00:00:00,subway,300,191 St (1),Manhattan,metrocard,Metrocard - Full Fare,2.0,0.0,40.855225,-73.92941
2025-05-05 00:00:00,subway,304,145 St (1),Manhattan,metrocard,Metrocard - Fair Fare,1.0,0.0,40.82655,-73.95036
2025-05-05 00:00:00,subway,316,50 St (1),Manhattan,omny,OMNY - Seniors & Disability,2.0,0.0,40.761726,-73.98385
2025-05-05 00:00:00,subway,323,Christopher St-Stonewall (1),Manhattan,metrocard,Metrocard - Full Fare,14.0,0.0,40.73342,-74.00291
2025-05-05 00:00:00,subway,325,Canal St (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,5.0,0.0,40.722855,-74.00628
2025-05-05 00:00:00,subway,399,68 St-Hunter College (6),Manhattan,omny,OMNY - Fair Fare,1.0,0.0,40.768143,-73.96387
2025-05-05 00:00:00,subway,622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,5.0,0.0,40.713154,-74.00377
2025-05-05 00:00:00,subway,151,"145 St (A,C,B,D)",Manhattan,metrocard,Metrocard - Fair Fare,7.0,0.0,40.824783,-73.944214
2025-05-05 00:00:00,subway,151,"145 St (A,C,B,D)",Manhattan,omny,OMNY - Full Fare,23.0,1.0,40.824783,-73.944214
2025-05-05 00:00:00,subway,162,"50 St (C,E)",Manhattan,metrocard,Metrocard - Full Fare,11.0,0.0,40.762455,-73.985985
2025-05-05 00:00:00,subway,164,"34 St-Penn Station (A,C,E)",Manhattan,metrocard,Metrocard - Seniors & Disability,1.0,0.0,40.75229,-73.99339
2025-05-05 00:00:00,subway,221,21 St-Queensbridge (M),Queens,metrocard,Metrocard - Full Fare,3.0,0.0,40.754204,-73.94283
2025-05-05 00:00:00,subway,254,Jamaica-179 St (F),Queens,omny,OMNY - Students,1.0,0.0,40.712646,-73.78381
2025-05-05 00:00:00,subway,293,Van Cortlandt Park-242 St (1),Bronx,metrocard,Metrocard - Other,3.0,0.0,40.889248,-73.89858
2025-05-05 00:00:00,subway,312,79 St (1),Manhattan,omny,OMNY - Students,2.0,0.0,40.783936,-73.97992
2025-05-05 00:00:00,subway,627,"Franklin Av (C,S)",Brooklyn,omny,OMNY - Students,1.0,1.0,40.68099,-73.95634
2025-05-05 00:00:00,subway,71,8 Av (N),Brooklyn,metrocard,Metrocard - Full Fare,3.0,0.0,40.635063,-74.01172
2025-05-05 00:00:00,subway,75,20 Av (N),Brooklyn,omny,OMNY - Students,1.0,0.0,40.61741,-73.98502
2025-05-05 00:00:00,subway,152,"135 St (C,B)",Manhattan,omny,OMNY - Full Fare,6.0,0.0,40.817894,-73.94765
2025-05-05 00:00:00,subway,173,"High St (A,C)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,4.0,0.0,40.699337,-73.99053
2025-05-05 00:00:00,subway,189,Grant Av (A),Brooklyn,metrocard,Metrocard - Other,3.0,0.0,40.677044,-73.86505
2025-05-05 00:00:00,subway,307,116 St-Columbia University (1),Manhattan,omny,OMNY - Full Fare,47.0,0.0,40.80772,-73.96411
2025-05-05 00:00:00,subway,311,86 St (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,7.0,0.0,40.788643,-73.97622
2025-05-05 00:00:00,subway,313,"72 St (1,2,3)",Manhattan,metrocard,Metrocard - Full Fare,10.0,2.0,40.778454,-73.98197
2025-05-05 00:00:00,subway,388,167 St (4),Bronx,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.835537,-73.9214
2025-05-05 00:00:00,subway,398,77 St (6),Manhattan,metrocard,Metrocard - Other,1.0,0.0,40.77362,-73.95988
2025-05-05 00:00:00,subway,434,"3 Av-149 St (2,5)",Bronx,metrocard,Metrocard - Unlimited 7-Day,4.0,0.0,40.81611,-73.917755
2025-05-05 00:00:00,subway,47,"Newkirk Plaza (B,Q)",Brooklyn,omny,OMNY - Full Fare,3.0,0.0,40.635082,-73.96279
2025-05-05 00:00:00,subway,99,"Lorimer St (M,J)",Brooklyn,omny,OMNY - Fair Fare,1.0,0.0,40.70387,-73.94741
2025-05-05 00:00:00,subway,138,Canarsie-Rockaway Pkwy (L),Brooklyn,omny,OMNY - Full Fare,2.0,0.0,40.646652,-73.90185
2025-05-05 00:00:00,subway,234,East Broadway (F),Manhattan,omny,OMNY - Seniors & Disability,1.0,0.0,40.713715,-73.99017
2025-05-05 00:00:00,subway,258,"Briarwood (E,F)",Queens,metrocard,Metrocard - Unlimited 7-Day,2.0,0.0,40.70918,-73.82057
2025-05-05 00:00:00,subway,265,"Grand Av-Newtown (M,R)",Queens,metrocard,Metrocard - Full Fare,3.0,1.0,40.737015,-73.87722
2025-05-05 00:00:00,subway,318,"34 St-Penn Station (1,2,3)",Manhattan,omny,OMNY - Full Fare,227.0,0.0,40.750374,-73.99106
2025-05-05 00:00:00,subway,32,"36 St (D,N,R)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0,40.655144,-74.00355
2025-05-05 00:00:00,subway,345,"Crown Hts-Utica Av (3,4)",Brooklyn,metrocard,Metrocard - Full Fare,5.0,1.0,40.668896,-73.932945
2025-05-05 00:00:00,subway,345,"Crown Hts-Utica Av (3,4)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,6.0,0.0,40.668896,-73.932945
2025-05-05 00:00:00,subway,35,"59 St (N,R)",Brooklyn,omny,OMNY - Students,1.0,0.0,40.64136,-74.01788
2025-05-05 00:00:00,subway,371,Hunts Point Av (6),Bronx,metrocard,Metrocard - Other,3.0,0.0,40.82095,-73.89055
2025-05-05 00:00:00,subway,372,Longwood Av (6),Bronx,metrocard,Metrocard - Full Fare,1.0,0.0,40.816105,-73.89644
2025-05-05 00:00:00,subway,381,Kingsbridge Rd (4),Bronx,omny,OMNY - Fair Fare,1.0,0.0,40.86776,-73.89717
2025-05-05 00:00:00,subway,439,"125 St (2,3)",Manhattan,omny,OMNY - Other,1.0,0.0,40.807755,-73.945496
2025-05-05 00:00:00,subway,151,"145 St (A,C,B,D)",Manhattan,omny,OMNY - Seniors & Disability,2.0,0.0,40.824783,-73.944214
2025-05-05 00:00:00,subway,175,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,metrocard,Metrocard - Fair Fare,4.0,0.0,40.688484,-73.985
2025-05-05 00:00:00,subway,181,"Utica Av (A,C)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,4.0,0.0,40.679363,-73.93073
2025-05-05 00:00:00,subway,218,"167 St (B,D)",Bronx,metrocard,Metrocard - Other,4.0,0.0,40.83377,-73.91844
2025-05-05 00:00:00,subway,284,Nassau Av (G),Brooklyn,metrocard,Metrocard - Full Fare,2.0,0.0,40.724636,-73.95128
2025-05-05 00:00:00,subway,293,Van Cortlandt Park-242 St (1),Bronx,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0,40.889248,-73.89858
2025-05-05 00:00:00,subway,309,103 St (1),Manhattan,metrocard,Metrocard - Fair Fare,2.0,0.0,40.799446,-73.968376
2025-05-05 00:00:00,subway,309,103 St (1),Manhattan,omny,OMNY - Students,3.0,0.0,40.799446,-73.968376
2025-05-05 00:00:00,subway,366,Parkchester (6),Bronx,omny,OMNY - Other,1.0,0.0,40.833225,-73.86082
2025-05-05 00:00:00,subway,62,55 St (D),Brooklyn,metrocard,Metrocard - Full Fare,1.0,0.0,40.631435,-73.995476
2025-05-05 00:00:00,subway,64,71 St (D),Brooklyn,omny,OMNY - Full Fare,3.0,0.0,40.61959,-73.99886
2025-05-05 00:00:00,subway,118,3 Av (L),Manhattan,metrocard,Metrocard - Unlimited 7-Day,4.0,0.0,40.73285,-73.98612
2025-05-05 00:00:00,subway,118,3 Av (L),Manhattan,omny,OMNY - Full Fare,74.0,2.0,40.73285,-73.98612
2025-05-05 00:00:00,subway,120,Bedford Av (L),Brooklyn,metrocard,Metrocard - Full Fare,6.0,0.0,40.717304,-73.95687
2025-05-05 00:00:00,subway,122,Graham Av (L),Brooklyn,omny,OMNY - Full Fare,27.0,0.0,40.714565,-73.94405
2025-05-05 00:00:00,subway,151,"145 St (A,C,B,D)",Manhattan,metrocard,Metrocard - Full Fare,4.0,1.0,40.824783,-73.944214
2025-05-05 00:00:00,subway,17,"Prince St (R,W)",Manhattan,omny,OMNY - Full Fare,53.0,0.0,40.72433,-73.9977
2025-05-05 00:00:00,subway,289,Bedford-Nostrand Avs (G),Brooklyn,omny,OMNY - Seniors & Disability,1.0,0.0,40.68963,-73.95352
2025-05-05 00:00:00,subway,397,"86 St (4,5,6)",Manhattan,omny,OMNY - Full Fare,99.0,3.0,40.77949,-73.95559
2025-05-05 00:00:00,subway,421,"Gun Hill Rd (2,5)",Bronx,metrocard,Metrocard - Other,1.0,0.0,40.87785,-73.86626
2025-05-05 00:00:00,subway,447,Flushing-Main St (7),Queens,omny,OMNY - Fair Fare,2.0,0.0,40.7596,-73.83003
2025-05-05 00:00:00,subway,55,"Brighton Beach (B,Q)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,2.0,0.0,40.57762,-73.96137
2025-05-05 00:00:00,subway,604,"161 St-Yankee Stadium (4,B,D)",Bronx,omny,OMNY - Other,2.0,0.0,40.82795,-73.92574
2025-05-05 00:00:00,subway,126,Jefferson St (L),Brooklyn,metrocard,Metrocard - Full Fare,5.0,0.0,40.706608,-73.92291
2025-05-05 00:00:00,subway,153,"125 St (A,C,B,D)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,8.0,0.0,40.811108,-73.95235
2025-05-05 00:00:00,subway,157,"96 St (C,B)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,6.0,0.0,40.79164,-73.9647
2025-05-05 00:00:00,subway,188,"Euclid Av (A,C)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.675377,-73.87211
2025-05-05 00:00:00,subway,231,"Grand St (B,D)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,10.0,0.0,40.718266,-73.99375
2025-05-05 00:00:00,subway,270,"46 St (M,R)",Queens,metrocard,Metrocard - Full Fare,3.0,0.0,40.756313,-73.91333
2025-05-05 00:00:00,subway,278,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,omny,OMNY - Fair Fare,1.0,0.0,40.70215,-73.80111
2025-05-05 00:00:00,subway,289,Bedford-Nostrand Avs (G),Brooklyn,metrocard,Metrocard - Other,1.0,0.0,40.68963,-73.95352
2025-05-05 00:00:00,subway,3,"30 Av (N,W)",Queens,omny,OMNY - Full Fare,12.0,0.0,40.76678,-73.92148
2025-05-05 00:00:00,subway,312,79 St (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,2.0,0.0,40.783936,-73.97992
2025-05-05 00:00:00,subway,32,"36 St (D,N,R)",Brooklyn,metrocard,Metrocard - Other,7.0,0.0,40.655144,-74.00355
2025-05-05 00:00:00,subway,344,Kingston Av (3),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,2.0,0.0,40.6694,-73.94216
2025-05-05 00:00:00,subway,360,Pelham Bay Park (6),Bronx,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.852463,-73.82812
2025-05-05 00:00:00,subway,37,77 St (R),Brooklyn,omny,OMNY - Full Fare,2.0,0.0,40.62974,-74.02551
2025-05-05 00:00:00,subway,403,33 St (6),Manhattan,omny,OMNY - Students,4.0,0.0,40.746082,-73.98208
2025-05-05 00:00:00,subway,610,"Grand Central-42 St (4,5,6,7,S)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,26.0,0.0,40.75199,-73.977356
2025-05-05 00:00:00,subway,618,"14 St/8 Av (A,C,E,L)",Manhattan,metrocard,Metrocard - Fair Fare,4.0,0.0,40.740334,-74.00214
2025-05-05 00:00:00,subway,621,"Broadway Junction (A,C,J,Z,L)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,4.0,0.0,40.678898,-73.90436
2025-05-05 00:00:00,subway,628,"Fulton St (2,3,4,5,A,C,J,Z)",Manhattan,metrocard,Metrocard - Fair Fare,2.0,0.0,40.71009,-74.007835
2025-05-05 00:00:00,subway,13,"28 St (R,W)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,12.0,0.0,40.745495,-73.98869
2025-05-05 00:00:00,subway,141,Park Pl (S),Brooklyn,omny,OMNY - Full Fare,4.0,0.0,40.67477,-73.95763
2025-05-05 00:00:00,subway,16,"8 St-NYU (R,W)",Manhattan,metrocard,Metrocard - Full Fare,5.0,0.0,40.730328,-73.99263
2025-05-05 00:00:00,subway,327,"Chambers St (1,2,3)",Manhattan,omny,OMNY - Full Fare,34.0,0.0,40.715477,-74.00927
2025-05-05 00:00:00,subway,328,WTC Cortlandt (1),Manhattan,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0,40.711834,-74.01219
2025-05-05 00:00:00,subway,378,Woodlawn (4),Bronx,metrocard,Metrocard - Unlimited 7-Day,4.0,0.0,40.886036,-73.87875
